CO,PM10,PM25,시정(10m),7day_Avg_PM10,Rain_Value_가벼운 비,Rain_Value_보통의 비,Rain_Value_비가 오지않음,Rain_Value_심한 비
0.3,9.0,7.0,2000,9.571428571428571,0,0,1,0
0.3,6.0,7.0,2000,8.714285714285714,0,0,1,0
0.3,6.0,5.0,2000,7.857142857142857,0,0,1,0
0.3,8.0,4.0,2000,7.428571428571429,0,0,1,0
0.4,6.0,4.0,2000,7.142857142857143,0,0,1,0
0.4,7.0,6.0,2000,7.0,0,0,1,0
0.5,10.0,7.0,2000,7.428571428571429,0,0,1,0
0.5,11.0,8.0,2000,7.714285714285714,0,0,1,0
0.4,9.0,7.0,2000,8.142857142857142,0,0,1,0
0.3,7.0,7.0,2000,8.285714285714286,0,0,1,0
0.3,7.0,5.0,2000,8.142857142857142,0,0,1,0
0.3,6.0,5.0,2000,8.142857142857142,0,0,1,0
0.3,8.0,5.0,2000,8.285714285714286,0,0,1,0
0.3,10.0,5.0,2000,8.285714285714286,0,0,1,0
0.4,8.0,4.0,2000,7.857142857142857,0,0,1,0
0.4,7.0,5.0,2000,7.571428571428571,0,0,1,0
0.4,7.0,4.0,2000,7.571428571428571,0,0,1,0
0.4,10.0,6.0,2000,8.0,0,0,1,0
0.3,7.0,4.0,2000,8.142857142857142,0,0,1,0
0.3,11.0,3.0,2000,8.571428571428571,0,0,1,0
0.3,9.0,5.0,2000,8.428571428571429,0,0,1,0
0.3,12.0,6.0,2000,9.0,0,0,1,0
0.3,11.0,5.0,2000,9.571428571428571,0,0,1,0
0.3,5.0,5.0,2000,9.285714285714286,0,0,1,0
0.3,12.0,6.0,2000,9.571428571428571,0,0,1,0
0.3,16.0,7.0,2000,10.857142857142858,0,0,1,0
0.3,12.0,8.0,2000,11.0,0,0,1,0
0.3,12.0,7.0,2000,11.428571428571429,0,0,1,0
0.3,12.0,7.0,2000,11.428571428571429,0,0,1,0
0.3,13.0,8.0,2000,11.714285714285714,0,0,1,0
0.3,15.0,8.0,2000,13.142857142857142,0,0,1,0
0.3,16.0,12.0,189,13.714285714285714,1,0,0,0
0.3,28.0,13.0,457,15.428571428571429,0,1,0,0
0.3,18.0,13.0,881,16.285714285714285,1,0,0,0
0.3,14.0,11.0,957,16.571428571428573,1,0,0,0
0.3,15.0,11.0,572,17.0,1,0,0,0
0.3,14.0,11.0,198,17.142857142857142,0,1,0,0
0.3,14.0,15.0,327,17.0,1,0,0,0
0.4,6.0,5.0,2000,15.571428571428571,1,0,0,0
0.4,9.0,6.0,1934,12.857142857142858,0,0,1,0
0.5,8.0,6.0,2000,11.428571428571429,0,0,1,0
0.5,8.0,8.0,1996,10.571428571428571,1,0,0,0
0.5,12.0,7.0,2000,10.142857142857142,0,0,1,0
0.5,14.0,8.0,2000,10.142857142857142,0,0,1,0
0.5,17.0,9.0,2000,10.571428571428571,0,0,1,0
0.5,18.0,10.0,2000,12.285714285714286,0,0,1,0
0.5,18.0,8.0,2000,13.571428571428571,0,0,1,0
0.5,19.0,9.0,2000,15.142857142857142,0,0,1,0
0.4,20.0,8.0,2000,16.857142857142858,0,0,1,0
0.4,22.0,9.0,2000,18.285714285714285,0,0,1,0
0.4,19.0,8.0,2000,19.0,0,0,1,0
0.4,15.0,6.0,2000,18.714285714285715,0,0,1,0
0.4,17.0,9.0,2000,18.571428571428573,0,0,1,0
0.3,15.0,8.0,2000,18.142857142857142,0,0,1,0
0.3,10.0,8.0,608,16.857142857142858,0,0,0,1
0.3,8.0,6.0,1066,15.142857142857142,1,0,0,0
0.3,4.0,3.0,2000,12.571428571428571,1,0,0,0
0.3,3.0,5.0,1837,10.285714285714286,0,0,1,0
0.3,5.0,4.0,1946,8.857142857142858,0,0,1,0
0.4,4.0,3.0,1575,7.0,0,0,1,0
0.3,6.0,5.0,1176,5.714285714285714,0,0,1,0
0.4,6.0,5.0,1094,5.142857142857143,0,0,1,0
0.4,8.0,5.0,1174,5.142857142857143,1,0,0,0
0.4,9.0,7.0,1907,5.857142857142857,0,0,1,0
0.5,10.0,4.0,2000,6.857142857142857,0,0,1,0
0.4,20.0,13.0,2000,9.0,0,0,1,0
0.4,14.0,7.0,2000,10.428571428571429,0,0,1,0
0.4,13.0,9.0,2000,11.428571428571429,0,0,1,0
0.4,11.0,7.0,2000,12.142857142857142,0,0,1,0
0.4,13.0,8.0,2000,12.857142857142858,0,0,1,0
0.3,9.0,3.0,2000,12.857142857142858,0,0,1,0
0.3,8.0,3.0,2000,12.571428571428571,0,0,1,0
0.3,11.0,5.0,2000,11.285714285714286,0,0,1,0
0.4,14.0,8.0,2000,11.285714285714286,0,0,1,0
0.4,13.0,7.0,2000,11.285714285714286,0,0,1,0
0.3,15.0,8.0,2000,11.857142857142858,0,0,1,0
0.3,12.0,6.0,2000,11.714285714285714,0,0,1,0
0.3,12.0,8.0,2000,12.142857142857142,0,0,1,0
0.3,10.0,6.0,2000,12.428571428571429,0,0,1,0
0.3,9.0,7.0,2000,12.142857142857142,0,0,1,0
0.3,10.0,7.0,2000,11.571428571428571,0,0,1,0
0.4,12.0,9.0,2000,11.428571428571429,0,0,1,0
0.3,11.0,8.0,2000,10.857142857142858,0,0,1,0
0.4,13.0,10.0,2000,11.0,0,0,1,0
0.4,13.0,9.0,2000,11.142857142857142,0,0,1,0
0.3,13.0,9.0,2000,11.571428571428571,0,0,1,0
0.3,9.0,5.0,2000,11.571428571428571,0,0,1,0
0.3,10.0,2.0,2000,11.571428571428571,0,0,1,0
0.4,12.0,4.0,2000,11.571428571428571,0,0,1,0
0.4,17.0,9.0,2000,12.428571428571429,0,0,1,0
0.4,18.0,10.0,2000,13.142857142857142,0,0,1,0
0.4,14.0,9.0,2000,13.285714285714286,0,0,1,0
0.4,13.96551724137931,9.0,2000,13.423645320197043,0,0,1,0
0.4,13.931034482758621,9.0,2000,14.128078817733991,0,0,1,0
0.4,13.89655172413793,9.0,2000,14.684729064039407,0,0,1,0
0.4,13.862068965517242,9.0,2000,14.950738916256158,0,0,1,0
0.4,13.827586206896552,9.0,2000,14.497536945812808,0,0,1,0
0.4,13.793103448275861,9.0,2000,13.896551724137932,0,0,1,0
0.4,13.758620689655173,9.0,2000,13.86206896551724,0,0,1,0
0.4,13.724137931034482,9.0,2000,13.827586206896552,0,0,1,0
0.4,13.689655172413794,9.0,2000,13.793103448275861,0,0,1,0
0.4,13.655172413793103,9.0,2000,13.758620689655173,0,0,1,0
0.4,13.620689655172415,9.0,2000,13.72413793103448,0,0,1,0
0.4,13.586206896551724,9.0,2000,13.689655172413794,0,0,1,0
0.4,13.551724137931034,9.0,2000,13.655172413793105,0,0,1,0
0.3,13.517241379310345,9.0,2000,13.620689655172415,0,0,1,0
0.3,13.482758620689655,9.0,2000,13.586206896551724,0,0,1,0
0.3,13.448275862068966,9.0,2000,13.551724137931034,0,0,1,0
0.3,13.413793103448276,9.0,2000,13.517241379310345,0,0,1,0
0.3,13.379310344827585,9.0,2000,13.482758620689655,0,0,1,0
0.4,13.344827586206897,9.0,2000,13.448275862068966,0,0,1,0
0.4,13.310344827586206,9.0,2000,13.413793103448276,0,0,1,0
0.4,13.275862068965518,9.0,2000,13.379310344827585,0,0,1,0
0.4,13.241379310344827,9.0,2000,13.344827586206899,0,0,1,0
0.4,13.206896551724139,9.0,2000,13.310344827586206,0,0,1,0
0.4,13.172413793103448,9.0,2000,13.27586206896552,0,0,1,0
0.4,13.137931034482758,9.0,2000,13.241379310344827,0,0,1,0
0.4,13.10344827586207,9.0,2000,13.206896551724139,0,0,1,0
0.4,13.068965517241379,9.0,2000,13.172413793103447,0,0,1,0
0.4,13.03448275862069,9.0,2000,13.13793103448276,0,0,1,0
0.4,13.0,9.0,2000,13.103448275862068,0,0,1,0
0.5,16.0,11.0,2000,13.502463054187192,0,0,1,0
0.4,12.0,7.0,2000,13.334975369458126,0,0,1,0
0.3,9.0,5.0,2000,12.74384236453202,0,0,1,0
0.4,5.0,3.0,2000,11.586206896551724,0,0,1,0
0.3,5.0,3.0,2000,10.433497536945813,0,0,1,0
0.3,3.0,1.0,2000,9.0,0,0,1,0
0.3,3.0,3.0,2000,7.571428571428571,0,0,1,0
0.3,3.0,1.0,2000,5.714285714285714,0,0,1,0
0.3,3.0,3.0,2000,4.428571428571429,0,0,1,0
0.3,3.0,1.0,2000,3.5714285714285716,0,0,1,0
0.3,6.0,2.0,2000,3.7142857142857144,0,0,1,0
0.3,4.0,1.0,2000,3.5714285714285716,0,0,1,0
0.4,4.0,1.0,2000,3.7142857142857144,0,0,1,0
0.4,4.0,1.0,2000,3.857142857142857,0,0,1,0
0.4,7.0,1.0,2000,4.428571428571429,0,0,1,0
0.4,7.0,2.0,2000,5.0,0,0,1,0
0.4,7.0,5.0,2000,5.571428571428571,0,0,1,0
0.4,7.0,3.0,2000,5.714285714285714,0,0,1,0
0.4,9.0,5.0,2000,6.428571428571429,0,0,1,0
0.4,9.0,4.0,2000,7.142857142857143,0,0,1,0
0.4,10.0,4.0,2000,8.0,0,0,1,0
0.4,7.0,3.0,2000,8.0,0,0,1,0
0.3,6.0,4.0,2000,7.857142857142857,0,0,1,0
0.4,6.0,2.0,2000,7.714285714285714,0,0,1,0
0.3,5.0,4.0,2000,7.428571428571429,0,0,1,0
0.4,4.0,3.0,2000,6.714285714285714,0,0,1,0
0.3,3.0,1.0,2000,5.857142857142857,0,0,1,0
0.3,4.0,2.0,2000,5.0,0,0,1,0
0.3,3.0,4.0,2000,4.428571428571429,0,0,1,0
0.3,3.0,2.0,2000,4.0,0,0,1,0
0.3,3.0,3.0,2000,3.5714285714285716,0,0,1,0
0.3,3.0,2.0,2000,3.2857142857142856,0,0,1,0
0.3,3.0,2.0,2000,3.142857142857143,0,0,1,0
0.3,3.0,1.0,2000,3.142857142857143,0,0,1,0
0.3,3.0,2.0,2000,3.0,0,0,1,0
0.3,4.0,1.0,2000,3.142857142857143,0,0,1,0
0.3,4.0,2.0,2000,3.2857142857142856,0,0,1,0
0.3,4.0,1.0,2000,3.4285714285714284,0,0,1,0
0.3,4.0,1.0,2000,3.5714285714285716,0,0,1,0
0.3,3.0,1.0,2000,3.5714285714285716,0,0,1,0
0.3,3.0,1.0,2000,3.5714285714285716,0,0,1,0
0.3,4.0,2.0,2000,3.7142857142857144,0,0,1,0
0.3,5.0,2.0,2000,3.857142857142857,0,0,1,0
0.3,3.0,1.0,2000,3.7142857142857144,0,0,1,0
0.3,8.0,2.0,2000,4.285714285714286,0,0,1,0
0.3,5.0,1.0,2000,4.428571428571429,0,0,1,0
0.3,10.0,5.0,2000,5.428571428571429,0,0,1,0
0.3,5.0,4.0,2000,5.714285714285714,0,0,1,0
0.3,8.0,5.0,2000,6.285714285714286,0,0,1,0
0.3,6.0,4.0,2000,6.428571428571429,0,0,1,0
0.3,7.0,2.0,2000,7.0,0,0,1,0
0.3,5.0,3.0,2000,6.571428571428571,0,0,1,0
0.3,6.0,4.0,2000,6.714285714285714,0,0,1,0
0.3,4.0,2.0,2000,5.857142857142857,0,0,1,0
0.3,3.0,1.0,2000,5.571428571428571,0,0,1,0
0.3,3.0,1.0,2000,4.857142857142857,0,0,1,0
0.3,5.0,2.0,2000,4.714285714285714,0,0,1,0
0.3,3.0,1.0,2000,4.142857142857143,0,0,1,0
0.3,4.0,2.0,2000,4.0,0,0,1,0
0.3,3.0,1.0,2000,3.5714285714285716,0,0,1,0
0.3,7.0,1.0,2000,4.0,0,0,1,0
0.3,5.0,1.0,2000,4.285714285714286,0,0,1,0
0.3,7.0,2.0,2000,4.857142857142857,0,0,1,0
0.4,6.0,1.0,2000,5.0,0,0,1,0
0.4,10.0,2.0,2000,6.0,0,0,1,0
0.4,11.0,3.2,2000,7.0,0,0,1,0
0.4,12.0,4.4,2000,8.285714285714286,0,0,1,0
0.4,13.0,5.6,2000,9.142857142857142,0,0,1,0
0.4,14.0,6.8,2000,10.428571428571429,0,0,1,0
0.4,15.0,8.0,2000,11.571428571428571,0,0,1,0
0.4,14.0,8.0,2000,12.714285714285714,0,0,1,0
0.4,13.0,7.0,2000,13.142857142857142,0,0,1,0
0.4,13.0,6.0,2000,13.428571428571429,0,0,1,0
0.4,12.0,8.0,2000,13.428571428571429,0,0,1,0
0.4,12.0,8.0,2000,13.285714285714286,0,0,1,0
0.3,9.0,6.0,2000,12.571428571428571,0,0,1,0
0.3,9.0,5.0,2000,11.714285714285714,0,0,1,0
0.3,7.0,4.0,2000,10.714285714285714,0,0,1,0
0.3,6.0,5.0,2000,9.714285714285714,0,0,1,0
0.3,6.0,4.0,2000,8.714285714285714,0,0,1,0
0.3,7.0,6.0,2000,8.0,0,0,1,0
0.3,5.0,3.0,2000,7.0,0,0,1,0
0.3,6.0,6.0,2000,6.571428571428571,0,0,1,0
0.3,6.0,3.0,2000,6.142857142857143,0,0,1,0
0.3,6.0,4.0,2000,6.0,0,0,1,0
0.4,7.0,3.0,2000,6.142857142857143,0,0,1,0
0.4,10.0,5.0,2000,6.714285714285714,0,0,1,0
0.4,10.0,4.0,2000,7.142857142857143,0,0,1,0
0.4,12.0,6.0,2000,8.142857142857142,0,0,1,0
0.4,8.0,2.0,2000,8.428571428571429,0,0,1,0
0.4,13.0,7.0,2000,9.428571428571429,0,0,1,0
0.4,10.0,5.0,2000,10.0,0,0,1,0
0.4,12.0,7.0,2000,10.714285714285714,0,0,1,0
0.4,12.0,5.0,2000,11.0,0,0,1,0
0.4,15.0,8.0,2000,11.714285714285714,0,0,1,0
0.5,17.0,8.0,2000,12.428571428571429,0,0,1,0
0.5,18.0,12.0,2000,13.857142857142858,0,0,1,0
0.5,14.0,9.0,1270,14.0,0,0,1,0
0.5,13.0,11.0,1547,14.428571428571429,1,0,0,0
0.5,15.0,9.0,281,14.857142857142858,1,0,0,0
0.4,17.0,12.0,346,15.571428571428571,1,0,0,0
0.4,13.0,8.0,961,15.285714285714286,1,0,0,0
0.4,13.0,7.0,796,14.714285714285714,1,0,0,0
0.4,11.0,8.0,1235,13.714285714285714,0,0,1,0
0.3,10.0,8.0,1372,13.142857142857142,0,0,1,0
0.3,10.0,8.0,1269,12.714285714285714,0,0,1,0
0.3,13.0,8.0,911,12.428571428571429,1,0,0,0
0.4,13.0,10.0,437,11.857142857142858,1,0,0,0
0.4,14.0,11.0,611,12.0,0,0,1,0
0.5,14.0,10.0,817,12.142857142857142,1,0,0,0
0.6,22.0,16.0,234,13.714285714285714,1,0,0,0
0.5,17.0,13.0,576,14.714285714285714,1,0,0,0
0.4,8.0,7.0,2000,14.428571428571429,1,0,0,0
0.5,5.0,3.0,2000,13.285714285714286,0,0,1,0
0.4,9.0,6.0,1904,12.714285714285714,1,0,0,0
0.4,8.0,5.0,2000,11.857142857142858,0,0,1,0
0.4,8.0,4.0,2000,11.0,0,0,1,0
0.4,12.0,10.0,2000,9.571428571428571,0,0,1,0
0.4,11.0,9.0,1812,8.714285714285714,1,0,0,0
0.5,10.0,7.0,2000,9.0,1,0,0,0
0.4,11.0,8.0,2000,9.857142857142858,0,0,1,0
0.5,15.0,9.0,2000,10.714285714285714,0,0,1,0
0.5,18.0,13.0,2000,12.142857142857142,0,0,1,0
0.7,15.0,9.0,2000,13.142857142857142,0,0,1,0
0.5,14.0,8.0,2000,13.428571428571429,0,0,1,0
0.5,11.0,6.0,2000,13.428571428571429,0,0,1,0
0.4,13.0,6.0,2000,13.857142857142858,0,0,1,0
0.4,13.0,7.0,1618,14.142857142857142,0,0,1,0
0.4,14.0,11.0,1948,14.0,0,0,1,0
0.4,15.0,10.0,1894,13.571428571428571,0,0,1,0
0.4,14.0,9.0,1373,13.428571428571429,0,0,1,0
0.4,11.0,7.0,501,13.0,0,0,1,0
0.4,14.0,8.0,451,13.428571428571429,0,0,1,0
0.4,11.0,6.0,941,13.142857142857142,0,0,1,0
0.4,11.0,4.0,1397,12.857142857142858,0,0,1,0
0.4,8.0,4.0,1874,12.0,0,0,1,0
0.4,7.0,2.0,2000,10.857142857142858,0,0,1,0
0.4,12.0,5.0,2000,10.571428571428571,0,0,1,0
0.5,17.0,5.0,2000,11.428571428571429,0,0,1,0
0.5,16.0,9.0,2000,11.714285714285714,0,0,1,0
0.4,22.0,11.0,2000,13.285714285714286,0,0,1,0
0.4,24.0,14.0,2000,15.142857142857142,0,0,1,0
0.4,32.0,17.0,2000,18.571428571428573,0,0,1,0
0.5,33.0,19.0,2000,22.285714285714285,0,0,1,0
0.5,36.0,24.0,2000,25.714285714285715,0,0,1,0
0.7,35.0,24.0,2000,28.285714285714285,0,0,1,0
0.6,34.0,21.0,2000,30.857142857142858,0,0,1,0
0.6,30.0,19.0,2000,32.0,0,0,1,0
0.6,33.0,19.0,2000,33.285714285714285,0,0,1,0
0.6,29.0,17.0,2000,32.857142857142854,0,0,1,0
0.6,31.0,18.0,2000,32.57142857142857,0,0,1,0
0.6,27.0,16.0,2000,31.285714285714285,0,0,1,0
0.6,28.0,18.0,2000,30.285714285714285,0,0,1,0
0.6,26.0,16.0,2000,29.142857142857142,0,0,1,0
0.5,26.0,16.0,1995,28.571428571428573,0,0,1,0
0.5,22.0,14.0,1910,27.0,0,0,1,0
0.5,25.0,14.0,2000,26.428571428571427,0,0,1,0
0.5,24.0,14.0,2000,25.428571428571427,0,0,1,0
0.5,23.0,12.0,2000,24.857142857142858,0,0,1,0
0.6,40.0,22.0,2000,26.571428571428573,0,0,1,0
0.5,49.0,29.0,2000,29.857142857142858,0,0,1,0
0.5,43.0,24.0,2000,32.285714285714285,0,0,1,0
0.6,43.0,27.0,2000,35.285714285714285,0,0,1,0
0.5,42.0,24.0,2000,37.714285714285715,0,0,1,0
0.5,40.0,26.0,2000,40.0,0,0,1,0
0.4,39.0,20.0,2000,42.285714285714285,0,0,1,0
0.5,42.0,22.0,2000,42.57142857142857,0,0,1,0
0.5,44.0,25.0,2000,41.857142857142854,0,0,1,0
0.5,43.0,25.0,2000,41.857142857142854,0,0,1,0
0.6,48.0,28.0,1741,42.57142857142857,0,0,1,0
0.5,51.0,33.0,1760,43.857142857142854,0,0,1,0
0.5,45.0,28.0,1652,44.57142857142857,0,0,1,0
0.3,33.0,24.0,1975,43.714285714285715,0,1,0,0
0.3,11.0,6.0,2000,39.285714285714285,1,0,0,0
0.3,10.0,7.0,2000,34.42857142857143,0,0,1,0
0.3,9.0,6.0,2000,29.571428571428573,0,0,1,0
0.3,9.0,8.0,1531,24.0,0,0,1,0
0.4,10.0,7.0,2000,18.142857142857142,0,0,1,0
0.4,11.0,9.0,2000,13.285714285714286,0,0,1,0
0.4,11.0,7.0,2000,10.142857142857142,0,0,1,0
0.4,13.0,7.0,1913,10.428571428571429,0,0,1,0
0.4,14.0,7.0,1972,11.0,0,0,1,0
0.4,15.0,7.0,2000,11.857142857142858,0,0,1,0
0.5,18.0,7.0,2000,13.142857142857142,0,0,1,0
0.4,24.0,11.0,2000,15.142857142857142,0,0,1,0
0.4,26.0,13.0,2000,17.285714285714285,0,0,1,0
0.4,30.0,16.0,2000,20.0,0,0,1,0
0.4,34.0,20.0,2000,23.0,0,0,1,0
0.4,31.0,21.0,2000,25.428571428571427,0,0,1,0
0.4,28.0,14.0,2000,27.285714285714285,0,0,1,0
0.4,31.0,19.0,2000,29.142857142857142,0,0,1,0
0.5,32.0,19.0,2000,30.285714285714285,0,0,1,0
0.5,38.0,25.0,2000,32.0,0,0,1,0
0.6,40.0,25.0,2000,33.42857142857143,0,0,1,0
0.7,46.0,30.0,2000,35.142857142857146,0,0,1,0
0.7,43.0,27.0,2000,36.857142857142854,0,0,1,0
0.7,41.0,25.0,1835,38.714285714285715,0,0,1,0
0.8,40.0,26.0,1404,40.0,0,0,1,0
0.7,38.0,24.0,1249,40.857142857142854,0,0,1,0
0.7,37.0,26.0,700,40.714285714285715,0,0,1,0
0.7,42.0,28.0,643,41.0,0,0,1,0
0.6,41.0,28.0,638,40.285714285714285,0,0,1,0
0.6,40.0,28.0,634,39.857142857142854,0,0,1,0
0.5,37.0,25.0,636,39.285714285714285,0,0,1,0
0.5,35.0,25.0,691,38.57142857142857,0,0,1,0
0.5,31.0,22.0,879,37.57142857142857,0,0,1,0
0.5,30.0,20.0,1146,36.57142857142857,0,0,1,0
0.5,31.0,23.0,1422,35.0,0,0,1,0
0.5,34.0,25.0,1889,34.0,0,0,1,0
0.5,35.0,24.0,2000,33.285714285714285,0,0,1,0
0.4,36.0,24.0,2000,33.142857142857146,0,0,1,0
0.4,35.0,22.0,2000,33.142857142857146,0,0,1,0
0.4,34.0,17.0,2000,33.57142857142857,0,0,1,0
0.4,39.0,20.0,2000,34.857142857142854,0,0,1,0
0.4,35.0,22.0,2000,35.42857142857143,0,0,1,0
0.4,35.0,18.0,2000,35.57142857142857,0,0,1,0
0.4,39.0,22.0,2000,36.142857142857146,0,0,1,0
0.5,37.0,23.0,2000,36.285714285714285,0,0,1,0
0.6,40.0,28.0,2000,37.0,0,0,1,0
0.6,41.0,26.0,2000,38.0,0,0,1,0
0.8,39.0,29.0,2000,38.0,0,0,1,0
0.8,41.0,28.0,2000,38.857142857142854,0,0,1,0
0.8,41.0,26.0,2000,39.714285714285715,0,0,1,0
0.7,38.0,25.0,2000,39.57142857142857,0,0,1,0
0.7,37.0,25.0,2000,39.57142857142857,0,0,1,0
0.6,35.0,23.0,2000,38.857142857142854,0,0,1,0
0.6,33.0,24.0,2000,37.714285714285715,0,0,1,0
0.6,34.0,23.0,2000,37.0,0,0,1,0
0.6,35.0,24.0,2000,36.142857142857146,0,0,1,0
0.6,36.0,24.0,2000,35.42857142857143,0,0,1,0
0.5,41.0,27.0,2000,35.857142857142854,0,0,1,0
0.5,42.0,26.0,2000,36.57142857142857,0,0,1,0
0.5,43.0,28.0,2000,37.714285714285715,0,0,1,0
0.4,45.0,25.0,2000,39.42857142857143,0,0,1,0
0.4,43.0,21.0,2000,40.714285714285715,0,0,1,0
0.3,41.0,18.0,2000,41.57142857142857,0,0,1,0
0.3,45.0,16.0,2000,42.857142857142854,0,0,1,0
0.3,40.0,14.0,2000,42.714285714285715,0,0,1,0
0.3,40.0,17.0,2000,42.42857142857143,0,0,1,0
0.3,38.0,14.0,326,41.714285714285715,1,0,0,0
0.3,37.0,14.0,1952,40.57142857142857,1,0,0,0
0.3,37.0,13.0,1981,39.714285714285715,0,0,1,0
0.3,35.0,11.0,1978,38.857142857142854,0,0,1,0
0.3,33.0,10.0,2000,37.142857142857146,0,0,1,0
0.3,38.0,14.0,2000,36.857142857142854,0,0,1,0
0.3,39.0,15.0,2000,36.714285714285715,0,0,1,0
0.3,40.0,14.0,2000,37.0,0,0,1,0
0.3,38.0,13.0,2000,37.142857142857146,0,0,1,0
0.3,41.0,13.0,2000,37.714285714285715,0,0,1,0
0.3,40.0,13.0,2000,38.42857142857143,0,0,1,0
0.3,41.0,13.0,2000,39.57142857142857,0,0,1,0
0.3,40.0,13.0,2000,39.857142857142854,0,0,1,0
0.3,42.0,16.0,2000,40.285714285714285,0,0,1,0
0.3,40.0,13.0,2000,40.285714285714285,0,0,1,0
0.3,38.0,14.0,2000,40.285714285714285,0,0,1,0
0.3,39.0,15.0,2000,40.0,0,0,1,0
0.3,41.0,20.0,2000,40.142857142857146,0,0,1,0
0.4,44.0,18.0,2000,40.57142857142857,0,0,1,0
0.3,39.0,15.0,2000,40.42857142857143,0,0,1,0
0.3,37.0,15.0,2000,39.714285714285715,0,0,1,0
0.3,42.0,15.0,2000,40.0,0,0,1,0
0.3,43.0,18.0,2000,40.714285714285715,0,0,1,0
0.4,42.0,17.0,2000,41.142857142857146,0,0,1,0
0.4,43.0,17.0,1351,41.42857142857143,0,0,1,0
0.4,44.0,17.0,1871,41.42857142857143,0,0,1,0
0.4,42.0,16.0,2000,41.857142857142854,0,0,1,0
0.4,43.0,15.0,1991,42.714285714285715,0,0,1,0
0.4,35.0,13.0,1599,41.714285714285715,0,0,1,0
0.4,30.0,12.0,1907,39.857142857142854,0,0,1,0
0.4,10.0,5.0,2000,35.285714285714285,0,0,1,0
0.4,8.0,6.0,2000,30.285714285714285,0,0,1,0
0.4,6.0,2.0,2000,24.857142857142858,0,0,1,0
0.3,10.0,4.0,2000,20.285714285714285,0,0,1,0
0.3,16.0,4.0,242,16.428571428571427,1,0,0,0
0.3,7.0,4.0,649,12.428571428571429,1,0,0,0
0.3,3.0,1.0,451,8.571428571428571,1,0,0,0
0.3,3.0,1.0,635,7.571428571428571,1,0,0,0
0.3,3.0,1.0,727,6.857142857142857,1,0,0,0
0.3,3.0,1.0,502,6.428571428571429,1,0,0,0
0.3,3.0,1.0,718,5.428571428571429,1,0,0,0
0.3,3.0,3.0,320,3.5714285714285716,1,0,0,0
0.3,3.0,1.0,392,3.0,1,0,0,0
0.3,3.0,2.0,555,3.0,1,0,0,0
0.4,3.0,1.0,718,3.0,1,0,0,0
0.4,4.0,2.0,2000,3.142857142857143,0,0,1,0
0.4,4.0,1.0,2000,3.2857142857142856,0,0,1,0
0.3,4.0,1.0,2000,3.4285714285714284,0,0,1,0
0.4,4.0,1.0,2000,3.5714285714285716,0,0,1,0
0.4,8.0,4.0,2000,4.285714285714286,0,0,1,0
0.4,5.0,2.0,2000,4.571428571428571,0,0,1,0
0.4,5.0,3.0,2000,4.857142857142857,0,0,1,0
0.3,5.0,2.0,2000,5.0,0,0,1,0
0.3,5.0,2.0,2000,5.142857142857143,0,0,1,0
0.3,4.0,1.0,2000,5.142857142857143,0,0,1,0
0.3,5.0,2.0,2000,5.285714285714286,0,0,1,0
0.3,4.0,1.0,2000,4.714285714285714,0,0,1,0
0.3,5.0,1.0,2000,4.714285714285714,0,0,1,0
0.3,5.0,1.0,2000,4.714285714285714,0,0,1,0
0.3,5.0,1.0,1191,4.714285714285714,1,0,0,0
0.3,5.0,3.0,285,4.714285714285714,1,0,0,0
0.3,8.0,3.0,454,5.285714285714286,1,0,0,0
0.4,4.0,2.0,1903,5.142857142857143,1,0,0,0
0.4,9.0,4.0,2000,5.857142857142857,0,0,1,0
0.6,8.0,5.0,2000,6.285714285714286,0,0,1,0
0.5,13.0,6.0,2000,7.428571428571429,0,0,1,0
0.4,18.0,14.0,2000,9.285714285714286,0,0,1,0
0.4,17.0,11.0,2000,11.0,0,0,1,0
0.4,14.0,9.0,2000,11.857142857142858,0,0,1,0
0.4,19.0,12.0,2000,14.0,0,0,1,0
0.4,19.0,11.0,2000,15.428571428571429,0,0,1,0
0.4,19.0,13.0,2000,17.0,0,0,1,0
0.5,20.0,11.0,2000,18.0,0,0,1,0
0.5,23.0,13.0,2000,18.714285714285715,0,0,1,0
0.5,21.0,10.0,2000,19.285714285714285,0,0,1,0
0.5,19.0,11.0,2000,20.0,0,0,1,0
0.5,17.0,9.0,2000,19.714285714285715,0,0,1,0
0.5,17.0,9.0,2000,19.428571428571427,0,0,1,0
0.5,12.0,7.0,2000,18.428571428571427,0,0,1,0
0.5,15.0,10.0,2000,17.714285714285715,0,0,1,0
0.5,13.0,8.0,2000,16.285714285714285,0,0,1,0
0.5,21.0,13.0,2000,16.285714285714285,0,0,1,0
0.5,19.0,11.0,2000,16.285714285714285,0,0,1,0
0.5,20.0,10.0,2000,16.714285714285715,0,0,1,0
0.5,19.0,10.0,2000,17.0,0,0,1,0
0.5,19.0,9.0,1810,18.0,0,0,1,0
0.5,19.0,9.0,2000,18.571428571428573,0,0,1,0
0.6,23.0,13.0,1995,20.0,0,0,1,0
0.6,24.0,11.0,1165,20.428571428571427,0,0,1,0
0.6,29.0,14.0,556,21.857142857142858,1,0,0,0
0.6,29.0,16.0,614,23.142857142857142,1,0,0,0
0.6,31.0,16.0,602,24.857142857142858,1,0,0,0
0.6,23.0,16.0,550,25.428571428571427,1,0,0,0
0.5,21.0,15.0,563,25.714285714285715,1,0,0,0
